Scary,Costume,film.Title,Title,Release.Year,Type,Genre,Plot,Poster,Metascore,imdbRating,imdbVotes,tomatoMeter,tomatoImage,tomatoConsensus,tomatoURL,BoxOffice,Awards,Fun.Facts,Director,Actor.1,Actor.2,Actor.3,Country,Website,Locations,formatted_address,lat,lng,location_type,Romance,Musical,Drama,Action,Comedy,SciFi,Horror,Adventure,Fantasy,Family,Crime,Western,FilmNoir,Thriller,Mystery,War,Biography,Documentary,Short,badgeo,poster_staging,poster_main
FALSE,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Pacific & Divisadero,"Divisadero St & Pacific Ave, San Francisco, CA 94115, USA",37.7925186,-122.44136,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
FALSE,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Lombard & Hyde,"Lombard St & Hyde St, San Francisco, CA 94109, USA",37.8020045,-122.4196371,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
FALSE,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,5546 Geary Ave,"5546 Geary Blvd, San Francisco, CA 94121, USA",37.7806041,-122.4792052,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
FALSE,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,2898 Broadway,"2898 Broadway, San Francisco, CA 94115, USA",37.793335,-122.44471,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Motel Capri,"2015 Greenwich St, San Francisco, CA 94123, USA",37.799185,-122.433029,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Marina Green,"Marina Green Triangle, 200 Marina Blvd, San Francisco, CA 94123, USA",37.8062419,-122.4349436,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Ocean Beach at Lincoln,"Ocean Beach, San Francisco, CA, USA",37.7593921,-122.510734,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Heald College,"875 Howard Street, Suite 100, San Francisco, CA 94103, United States",37.7819286,-122.4041764,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Marina Blvd from Laguna to Baker,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,330 Santa Clara Ave.,"330 Santa Clara Ave, San Francisco, CA 94127, USA",37.734209,-122.466499,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,200 Post St. ,"200 Post St, San Francisco, CA 94108, USA",37.788804,-122.4053893,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,2179 48th Ave,"2179 48th Ave, San Francisco, CA 94116, USA",37.745553,-122.507258,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,The Ramp Restaurant,"855 Terry A Francois Blvd, San Francisco, CA 94158, USA",37.7641206,-122.3867726,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,303-305 S. Van Ness,"305 S Van Ness Ave, San Francisco, CA 94103, USA",37.7682683,-122.4176369,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,3563 20th St.,"3563 20th St, San Francisco, CA 94110, USA",37.7584616,-122.420399,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Taylor & Green St.,"Green St & Taylor St, San Francisco, CA 94133, USA",37.7989091,-122.4139396,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,Grant & Washington St.,"Washington St & Grant Ave, San Francisco, CA 94108, USA",37.7951547,-122.4065011,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,2934 24th St.,"2934 24th St, San Francisco, CA 94110, USA",37.7529414,-122.4107026,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,1138 Alabama St,"1138 Alabama St, San Francisco, CA 94110, USA",37.75367,-122.4112992,ROOFTOP,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
,FALSE,Blue Jasmine,Blue Jasmine,2013,movie,Drama,"A New York socialite, deeply troubled and in denial, arrives in San Francisco to impose upon her sister. She looks a million, but isn't bringing money, peace, or love...",https://images-na.ssl-images-amazon.com/images/M/MV5BMTc0ODk5MzEyMV5BMl5BanBnXkFtZTcwMzI0MDY1OQ@@._V1_SX300.jpg,78,7.3,"156,398",91,certified,Woody Allen's Blue Jasmine finds the director in peak late-period form -- and benefiting from a superb cast led by Cate Blanchett.,http://www.rottentomatoes.com/m/blue_jasmine/,N/A,Won 1 Oscar. Another 53 wins & 75 nominations.,,Woody Allen,Cate Blanchett,Alec Baldwin,Peter Sarsgaard,USA,http://www.sonyclassics.com/bluejasmine/,South Park,"South Park, San Francisco, CA 94107, USA",37.7815501,-122.3940353,APPROXIMATE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,http://clever-goat1.cloudvent.net/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg,https://datasf.org/assets/blog/valentines-with-the-stars/Blue Jasmine.jpg
